block,transect,year,visit,code,common.name,genus,species,quadrant,distance
3,48,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
3,48,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
4,49,2011,3,B-CCSP,Clay-colored Sparrow,Spizella,pallida,4,75
4,49,2011,2,B-CCSP,Clay-colored Sparrow,Spizella,pallida,4,75
4,49,2011,3,B-CHSP,Chipping Sparrow,Spizella,passerina,1,75
4,49,2011,3,B-CHSP,Chipping Sparrow,Spizella,passerina,3,50
4,49,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,1,75
4,49,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,4,75
4,49,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
4,49,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
4,49,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,100
4,49,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,50
4,49,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
4,49,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,100
4,49,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
4,49,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
4,49,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
4,49,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,2,100
4,49,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
4,49,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
4,49,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,3,100
4,49,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
4,49,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
4,49,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,3,75
4,49,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
4,50,2011,3,B-CCSP,Clay-colored Sparrow,Spizella,pallida,2,75
4,50,2011,1,B-CCSP,Clay-colored Sparrow,Spizella,pallida,1,100
4,50,2011,2,B-CCSP,Clay-colored Sparrow,Spizella,pallida,3,75
4,50,2011,3,B-CHSP,Chipping Sparrow,Spizella,passerina,1,75
4,50,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,1,50
4,50,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,2,50
4,50,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,4,75
4,50,2011,2,B-CHSP,Chipping Sparrow,Spizella,passerina,4,50
4,50,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
4,50,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
4,50,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
4,50,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
4,50,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
4,50,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,50
4,50,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
4,50,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
4,50,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
4,50,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
4,50,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
4,50,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
4,51,2011,3,B-CCSP,Clay-colored Sparrow,Spizella,pallida,3,25
4,51,2011,2,B-CCSP,Clay-colored Sparrow,Spizella,pallida,3,50
4,51,2011,2,B-CCSP,Clay-colored Sparrow,Spizella,pallida,4,50
4,51,2011,3,B-CHSP,Chipping Sparrow,Spizella,passerina,1,50
4,51,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,1,100
4,51,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,2,75
4,51,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
4,51,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
4,51,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,50
4,51,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,150
4,51,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
4,51,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
4,51,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
4,51,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
4,51,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
4,51,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
4,52,2011,3,B-CCSP,Clay-colored Sparrow,Spizella,pallida,3,100
4,52,2011,2,B-CCSP,Clay-colored Sparrow,Spizella,pallida,3,100
4,52,2011,3,B-CHSP,Chipping Sparrow,Spizella,passerina,3,75
4,52,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,2,75
4,52,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,3,50
4,52,2011,2,B-CHSP,Chipping Sparrow,Spizella,passerina,4,50
4,52,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
4,52,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
4,52,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
4,52,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,150
4,52,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
4,52,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,25
4,52,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
4,52,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
4,52,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,2,100
4,52,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,3,150
4,52,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
4,52,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
4,52,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
4,53,2011,3,B-CHSP,Chipping Sparrow,Spizella,passerina,1,50
4,53,2011,3,B-CHSP,Chipping Sparrow,Spizella,passerina,3,50
4,53,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,1,75
4,53,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,1,100
4,53,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,2,50
4,53,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,3,75
4,53,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,4,75
4,53,2011,2,B-CHSP,Chipping Sparrow,Spizella,passerina,1,75
4,53,2011,2,B-CHSP,Chipping Sparrow,Spizella,passerina,3,75
4,53,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
4,53,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
4,53,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,100
4,53,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,25
4,53,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
4,53,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
4,53,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
4,53,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,3,150
4,53,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,4,100
4,53,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
4,53,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,3,75
4,54,2011,3,B-CCSP,Clay-colored Sparrow,Spizella,pallida,1,100
4,54,2011,2,B-CCSP,Clay-colored Sparrow,Spizella,pallida,3,100
4,54,2011,3,B-CHSP,Chipping Sparrow,Spizella,passerina,1,75
4,54,2011,3,B-CHSP,Chipping Sparrow,Spizella,passerina,3,75
4,54,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,1,50
4,54,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,2,50
4,54,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,4,50
4,54,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
4,54,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
4,54,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
4,54,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
4,54,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
4,54,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,50
4,54,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,50
4,54,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
4,54,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
4,54,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
4,54,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
4,54,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
4,55,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,1,100
4,55,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,4,50
4,55,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,4,75
4,55,2011,2,B-CHSP,Chipping Sparrow,Spizella,passerina,1,50
4,55,2011,2,B-CHSP,Chipping Sparrow,Spizella,passerina,4,50
4,55,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
4,55,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,100
4,55,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
4,55,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
4,56,2011,3,B-CCSP,Clay-colored Sparrow,Spizella,pallida,4,75
4,56,2011,1,B-CCSP,Clay-colored Sparrow,Spizella,pallida,1,50
4,56,2011,1,B-CCSP,Clay-colored Sparrow,Spizella,pallida,3,75
4,56,2011,2,B-CCSP,Clay-colored Sparrow,Spizella,pallida,4,100
4,56,2011,3,B-CHSP,Chipping Sparrow,Spizella,passerina,2,75
4,56,2011,2,B-CHSP,Chipping Sparrow,Spizella,passerina,1,75
4,56,2011,2,B-CHSP,Chipping Sparrow,Spizella,passerina,4,75
4,56,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,25
4,56,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
4,56,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
4,56,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,50
4,56,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
4,56,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,3,150
4,56,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,2,100
4,56,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,4,75
4,56,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,2,100
4,56,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
4,57,2011,3,B-CHSP,Chipping Sparrow,Spizella,passerina,2,50
4,57,2011,3,B-CHSP,Chipping Sparrow,Spizella,passerina,3,75
4,57,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,4,75
4,57,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,25
4,57,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
4,57,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
4,57,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
4,57,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,50
4,57,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,3,100
4,57,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,3,150
4,57,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,3,100
4,58,2011,2,B-CCSP,Clay-colored Sparrow,Spizella,pallida,2,100
4,58,2011,3,B-CHSP,Chipping Sparrow,Spizella,passerina,4,50
4,58,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,1,25
4,58,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,1,100
4,58,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,3,100
4,58,2011,2,B-CHSP,Chipping Sparrow,Spizella,passerina,2,75
4,58,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
4,58,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
4,58,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
4,58,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
4,59,2011,3,B-CCSP,Clay-colored Sparrow,Spizella,pallida,3,50
4,59,2011,1,B-CCSP,Clay-colored Sparrow,Spizella,pallida,3,75
4,59,2011,2,B-CCSP,Clay-colored Sparrow,Spizella,pallida,3,100
4,59,2011,3,B-CHSP,Chipping Sparrow,Spizella,passerina,3,75
4,59,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,2,25
4,59,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,4,50
4,59,2011,2,B-CHSP,Chipping Sparrow,Spizella,passerina,2,100
4,59,2011,2,B-CHSP,Chipping Sparrow,Spizella,passerina,4,50
4,59,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
4,59,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
4,59,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,100
4,59,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
4,59,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,50
4,59,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,50
4,59,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
4,59,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,2,100
4,59,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
4,59,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,3,100
4,60,2011,2,B-CCSP,Clay-colored Sparrow,Spizella,pallida,4,100
4,60,2011,3,B-CHSP,Chipping Sparrow,Spizella,passerina,4,25
4,60,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,1,50
4,60,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,2,75
4,60,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,3,100
4,60,2011,2,B-CHSP,Chipping Sparrow,Spizella,passerina,1,75
4,60,2011,2,B-CHSP,Chipping Sparrow,Spizella,passerina,2,50
4,60,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
4,60,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
4,60,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,100
4,60,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
4,60,2011,1,B-WEBL,Western Bluebird,Sialia,mexicana,4,75
4,60,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,4,100
4,60,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
4,60,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
4,61,2011,1,B-CCSP,Clay-colored Sparrow,Spizella,pallida,2,25
4,61,2011,1,B-CCSP,Clay-colored Sparrow,Spizella,pallida,3,75
4,61,2011,2,B-CCSP,Clay-colored Sparrow,Spizella,pallida,4,50
4,61,2011,3,B-CHSP,Chipping Sparrow,Spizella,passerina,1,50
4,61,2011,3,B-CHSP,Chipping Sparrow,Spizella,passerina,3,25
4,61,2011,3,B-CHSP,Chipping Sparrow,Spizella,passerina,4,50
4,61,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,1,50
4,61,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,3,50
4,61,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,4,50
4,61,2011,2,B-CHSP,Chipping Sparrow,Spizella,passerina,1,25
4,61,2011,2,B-CHSP,Chipping Sparrow,Spizella,passerina,2,75
4,61,2011,2,B-CHSP,Chipping Sparrow,Spizella,passerina,4,75
4,61,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
4,61,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
4,61,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
4,61,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,100
4,61,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
4,61,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
4,61,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
4,61,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,3,150
4,61,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,3,100
4,62,2011,1,B-CCSP,Clay-colored Sparrow,Spizella,pallida,2,75
4,62,2011,2,B-CCSP,Clay-colored Sparrow,Spizella,pallida,2,75
4,62,2011,3,B-CHSP,Chipping Sparrow,Spizella,passerina,1,50
4,62,2011,3,B-CHSP,Chipping Sparrow,Spizella,passerina,1,100
4,62,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,2,100
4,62,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,3,50
4,62,2011,2,B-CHSP,Chipping Sparrow,Spizella,passerina,1,75
4,62,2011,2,B-CHSP,Chipping Sparrow,Spizella,passerina,2,100
4,62,2011,2,B-CHSP,Chipping Sparrow,Spizella,passerina,4,25
4,62,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,50
4,62,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,150
4,62,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,100
4,62,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
4,62,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
4,62,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
4,62,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
4,62,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,25
4,62,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,100
4,62,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
4,62,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
4,62,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,3,100
4,62,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,2,100
4,62,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,3,150
4,63,2011,3,B-CCSP,Clay-colored Sparrow,Spizella,pallida,4,75
4,63,2011,2,B-CCSP,Clay-colored Sparrow,Spizella,pallida,3,75
4,63,2011,2,B-CCSP,Clay-colored Sparrow,Spizella,pallida,4,50
4,63,2011,3,B-CHSP,Chipping Sparrow,Spizella,passerina,3,75
4,63,2011,3,B-CHSP,Chipping Sparrow,Spizella,passerina,4,75
4,63,2011,3,B-CHSP,Chipping Sparrow,Spizella,passerina,3,75
4,63,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,2,50
4,63,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,3,75
4,63,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,3,100
4,63,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,4,75
4,63,2011,2,B-CHSP,Chipping Sparrow,Spizella,passerina,4,75
4,63,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
4,63,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
4,63,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
4,63,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,25
4,63,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,100
4,63,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
4,63,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,50
4,63,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
4,63,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
4,63,2011,1,B-WEBL,Western Bluebird,Sialia,mexicana,1,25
4,63,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,2,100
4,63,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
4,63,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,3,150
4,63,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,4,100
4,63,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,2,50
4,63,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,3,150
4,64,2011,3,B-CCSP,Clay-colored Sparrow,Spizella,pallida,4,75
4,64,2011,3,B-CHSP,Chipping Sparrow,Spizella,passerina,1,50
4,64,2011,3,B-CHSP,Chipping Sparrow,Spizella,passerina,4,25
4,64,2011,3,B-CHSP,Chipping Sparrow,Spizella,passerina,4,75
4,64,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,1,75
4,64,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,3,100
4,64,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,4,25
4,64,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,4,100
4,64,2011,2,B-CHSP,Chipping Sparrow,Spizella,passerina,3,25
4,64,2011,2,B-CHSP,Chipping Sparrow,Spizella,passerina,4,75
4,64,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
4,64,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
4,64,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,25
4,64,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
4,64,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
4,64,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
4,64,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,3,150
4,64,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,4,100
4,64,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
4,64,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,4,100
4,64,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
4,64,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
4,64,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,4,100
5,65,2011,3,B-CHSP,Chipping Sparrow,Spizella,passerina,1,75
5,65,2011,3,B-CHSP,Chipping Sparrow,Spizella,passerina,4,25
5,65,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,1,100
5,65,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,4,25
5,65,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,50
5,65,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,100
5,65,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
5,66,2011,3,B-AMGO,American Goldfinch,Spinus,tristis,1,75
5,66,2011,1,B-AMRO,American Robin,Turdus,migratorius,1,75
5,66,2011,1,B-AMRO,American Robin,Turdus,migratorius,4,150
5,66,2011,3,B-CHSP,Chipping Sparrow,Spizella,passerina,1,75
5,66,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,1,75
5,66,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,2,75
5,66,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
5,66,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,100
5,66,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
5,66,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
5,66,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
5,67,2011,3,B-CHSP,Chipping Sparrow,Spizella,passerina,1,75
5,67,2011,2,B-CHSP,Chipping Sparrow,Spizella,passerina,3,25
5,67,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,1,75
5,67,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,3,75
5,67,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
5,67,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
5,67,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
5,67,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
5,67,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,50
5,67,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
5,67,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
5,67,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
5,68,2011,2,B-CHSP,Chipping Sparrow,Spizella,passerina,1,100
5,68,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,2,150
5,68,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,4,100
5,68,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
5,68,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
5,68,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,50
5,68,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
5,68,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
5,68,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
5,68,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
5,68,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
5,68,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
5,68,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
5,68,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,4,100
5,68,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
5,69,2011,3,B-CHSP,Chipping Sparrow,Spizella,passerina,1,50
5,69,2011,2,B-CHSP,Chipping Sparrow,Spizella,passerina,2,75
5,69,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,1,50
5,69,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,2,100
5,69,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,25
5,69,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
5,69,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
5,69,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
5,69,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,150
5,69,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
5,69,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,50
5,69,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
